link_id,tick,load_units,load_ratio,status,observed_latency_ms
Caelum-Fenix,409,49.9,0.393,ok,199090.299
Caelum-Fenix,410,53.9,0.4244,ok,217297.385
Caelum-Fenix,411,,0.3394,ok,169373.328
Caelum-Fenix,412,55.4,0.4364,ok,224065.436
Caelum-Fenix,413,23.7,0.1868,ok,125584.455
Caelum-Fenix,414,21.2,0.1667,ok,125717.171
Caelum-Fenix,415,60.8,0.4788,ok,455314.642
Caelum-Fenix,416,56.8,0.4472,ok,232853.53
Caelum-Fenix,417,87.4,0.6881,ok,623798.853
Caelum-Fenix,418,13.2,0.1039,ok,
Caelum-Fenix,419,43.6,0.3434,ok,173955.021
Caelum-Fenix,420,38.0,0.2991,ok,155857.15
Caelum-Fenix,421,9.1,0.0719,ok,115132.642
Caelum-Fenix,422,64.2,0.5053,ok,283576.738
Caelum-Fenix,423,72.6,0.5713,ok,364331.39
Caelum-Fenix,424,13.4,0.1057,ok,117620.41
Caelum-Fenix,425,10.2,0.0807,ok,113075.723
Caelum-Fenix,426,55.8,0.4392,ok,
Caelum-Fenix,427,29.2,0.2299,ok,136386.77
Caelum-Fenix,428,46.7,0.3681,ok,183865.769
Caelum-Fenix,429,50.7,0.3995,ok,200705.566
Caelum-Fenix,430,42.9,0.3378,ok,
Caelum-Fenix,431,45.5,0.3579,ok,177930.718
Caelum-Fenix,432,12.9,0.1019,ok,
Caelum-Fenix,433,21.7,0.171,ok,123939.806
Caelum-Fenix,434,60.7,0.4777,ok,260051.856
Caelum-Fenix,435,24.6,0.1937,ok,126964.238
Caelum-Fenix,436,47.6,0.3749,ok,181777.965
Caelum-Fenix,437,73.2,0.5766,ok,372230.783
Caelum-Fenix,438,62.0,0.4882,ok,265280.193
Caelum-Fenix,439,74.1,0.5838,ok,386237.996
Caelum-Fenix,440,6.7,0.0531,ok,109605.511
Caelum-Fenix,441,33.9,0.2669,ok,148282.363
Caelum-Fenix,442,15.6,0.1231,ok,117703.521
Caelum-Fenix,443,32.3,0.2544,ok,139194.584
Caelum-Fenix,444,9.0,0.0708,ok,111586.935
Caelum-Fenix,445,26.7,0.2102,ok,
Caelum-Fenix,446,51.1,0.4021,ok,199990.6
Caelum-Fenix,447,53.5,0.4216,ok,213060.872
Caelum-Fenix,448,52.8,0.416,ok,212756.093
Caelum-Fenix,449,71.5,0.5627,ok,351926.581
Caelum-Fenix,450,12.5,0.0982,ok,116228.565
Caelum-Fenix,451,58.0,0.4568,ok,243663.184
Caelum-Fenix,452,31.7,0.2492,ok,141381.753
Caelum-Fenix,453,15.0,0.1182,ok,64638.407
Caelum-Fenix,454,17.9,0.1412,ok,121922.732
Caelum-Fenix,455,46.9,0.3693,ok,
Caelum-Fenix,456,28.7,0.2256,ok,134930.413
Caelum-Fenix,457,21.5,0.1694,ok,123825.115
Caelum-Fenix,458,41.5,0.3267,ok,161193.785
Caelum-Fenix,459,49.0,0.3861,ok,195288.155
Caelum-Fenix,460,54.3,0.4278,ok,220339.975
Caelum-Fenix,461,19.5,0.1538,ok,120478.111
Caelum-Fenix,462,53.4,0.4204,ok,215987.321
Caelum-Fenix,463,35.4,0.2785,ok,143288.237
Caelum-Fenix,464,14.1,0.111,ok,114357.548
Caelum-Fenix,465,38.2,0.3007,ok,154736.901
Caelum-Fenix,466,45.9,0.3618,ok,182721.143
Caelum-Fenix,467,18.4,0.1448,ok,118756.249
Caelum-Fenix,468,52.5,0.4131,ok,213753.203
Caelum-Fenix,469,63.4,0.4995,ok,280746.943
Caelum-Fenix,470,,0.0881,ok,118640.453
Caelum-Fenix,471,18.0,0.1417,ok,121290.02
Caelum-Fenix,472,51.8,0.4078,ok,203151.591
Caelum-Fenix,473,64.7,0.5094,ok,286331.233
Caelum-Fenix,474,42.9,0.3375,ok,172448.607
Caelum-Fenix,475,84.1,0.6622,ok,548682.129
Caelum-Fenix,476,43.8,0.3447,ok,170678.069
Caelum-Fenix,477,52.8,0.4154,ok,209711.903
Caelum-Fenix,478,38.6,0.3042,ok,155127.559
Caelum-Fenix,479,28.9,0.2276,ok,132880.314
Caelum-Fenix,480,60.4,0.4754,ok,255494.762
Caelum-Fenix,481,1.6,0.0127,ok,112237.165
Caelum-Fenix,482,21.5,0.1692,ok,121271.618
Caelum-Fenix,483,25.6,0.2014,ok,129402.23
Caelum-Fenix,484,20.9,0.1645,ok,124823.565
Caelum-Fenix,485,15.4,0.1209,ok,112111.303
Caelum-Fenix,486,17.9,0.1409,ok,118696.428
Caelum-Fenix,487,51.6,0.4065,ok,208968.231
Caelum-Fenix,488,44.3,0.3491,ok,175297.553
Caelum-Fenix,489,20.1,0.1583,ok,121276.569
Caelum-Fenix,490,62.8,0.4942,ok,273113.52
Caelum-Fenix,491,17.8,0.1404,ok,121096.074
Caelum-Fenix,492,53.4,0.4208,ok,211042.212
Caelum-Fenix,493,27.5,0.2167,ok,132732.547
Caelum-Fenix,494,,0.4023,ok,201017.465
Caelum-Fenix,495,35.0,0.2757,ok,149072.072
Caelum-Fenix,496,30.5,0.2401,ok,133981.802
Caelum-Fenix,497,40.1,0.316,ok,161375.369
Caelum-Fenix,498,43.0,0.3387,ok,173047.846
Caelum-Fenix,499,23.7,0.1867,ok,128197.954
Dawn-Elysium,0,10.5,0.1518,ok,109512.581
Dawn-Elysium,1,30.6,0.444,ok,213289.592
Dawn-Elysium,2,29.0,0.4201,ok,193424.066
Dawn-Elysium,3,38.4,0.5561,ok,319175.446
Dawn-Elysium,4,15.1,0.2192,ok,
Dawn-Elysium,5,14.9,0.2156,ok,117612.308
Dawn-Elysium,6,,0.255,ok,131783.139
Dawn-Elysium,7,35.1,0.5089,ok,262297.409
Dawn-Elysium,8,29.3,0.4242,ok,194958.306
Dawn-Elysium,9,2.6,0.0381,ok,98734.529
Dawn-Elysium,10,27.9,0.4042,ok,184932.165
Dawn-Elysium,11,28.6,0.414,ok,190736.242
Dawn-Elysium,12,31.5,0.4567,ok,216537.988
Dawn-Elysium,13,10.2,0.1476,ok,113267.542
Dawn-Elysium,14,4.2,0.0613,ok,103286.488
Dawn-Elysium,15,22.1,0.3206,ok,144384.276
Dawn-Elysium,16,6.6,0.0954,ok,106879.449
Dawn-Elysium,17,1.2,0.017,ok,101882.327
Dawn-Elysium,18,30.3,0.439,ok,201614.617
Dawn-Elysium,19,24.0,0.3479,ok,157577.271
Dawn-Elysium,20,7.5,0.1082,ok,41453.206
Dawn-Elysium,21,18.2,0.2637,ok,129979.234
Dawn-Elysium,22,27.9,0.4044,ok,181125.335
Dawn-Elysium,23,31.7,0.4587,ok,220985.378
Dawn-Elysium,24,11.7,0.169,ok,
Dawn-Elysium,25,19.4,0.2813,ok,134186.677
Dawn-Elysium,26,59.2,0.8585,ok,1684716.322
Dawn-Elysium,27,32.6,0.4722,ok,233220.491
Dawn-Elysium,28,28.1,0.4071,ok,187229.633
Dawn-Elysium,29,24.1,0.3488,ok,154216.374
Dawn-Elysium,30,15.6,0.2261,ok,119790.806
Dawn-Elysium,31,4.7,0.0688,ok,105012.049
Dawn-Elysium,32,12.4,0.1794,ok,113993.354
Dawn-Elysium,33,,0.3038,ok,143611.597
Dawn-Elysium,34,20.8,0.3015,ok,142175.471
Dawn-Elysium,35,33.5,0.485,ok,241171.368
Dawn-Elysium,36,36.5,0.5289,ok,280896.763
Dawn-Elysium,37,13.5,0.1961,ok,116528.377
Dawn-Elysium,38,57.6,0.835,ok,3914244.954
Dawn-Elysium,39,21.3,0.309,ok,143610.677
Dawn-Elysium,40,9.7,0.14,ok,107170.73
Dawn-Elysium,41,35.3,0.5115,ok,265114.211
Dawn-Elysium,42,8.4,0.1213,ok,106298.327
Dawn-Elysium,43,24.1,0.3488,ok,157398.665
Dawn-Elysium,44,39.1,0.5665,ok,325240.77
Dawn-Elysium,45,16.7,0.2425,ok,124848.212
Dawn-Elysium,46,15.1,0.2193,ok,120826.427
Dawn-Elysium,47,17.2,0.2494,ok,122876.207
Dawn-Elysium,48,35.1,0.5088,ok,263620.883
Dawn-Elysium,49,12.9,0.1866,ok,115857.108
Dawn-Elysium,50,3.0,0.043,ok,97995.777
Dawn-Elysium,51,7.5,0.109,ok,
Dawn-Elysium,52,13.9,0.2011,ok,114569.749
Dawn-Elysium,53,15.0,0.2175,ok,118123.214
Dawn-Elysium,54,7.9,0.1145,ok,103999.724
Dawn-Elysium,55,23.7,0.3428,ok,154442.748
Dawn-Elysium,56,12.5,0.1807,ok,112286.7
Dawn-Elysium,57,14.7,0.2131,ok,117322.696
Dawn-Elysium,58,38.6,0.5595,ok,319895.612
Dawn-Elysium,59,14.5,0.2106,ok,118316.828
Dawn-Elysium,60,25.1,0.364,ok,166336.8
Dawn-Elysium,61,15.1,0.219,ok,124950.873
Dawn-Elysium,62,8.4,0.1223,ok,105570.895
Dawn-Elysium,63,23.3,0.337,ok,156480.171
Dawn-Elysium,64,34.7,0.5034,ok,259429.364
Dawn-Elysium,65,14.4,0.2082,ok,117762.069
Dawn-Elysium,66,29.6,0.4286,ok,200748.663
Dawn-Elysium,67,15.4,0.223,ok,118089.631
Dawn-Elysium,68,,0.3091,ok,142426.702
Dawn-Elysium,69,9.5,0.1374,ok,108618.952
Dawn-Elysium,70,25.4,0.3679,ok,165908.43
Dawn-Elysium,71,16.1,0.2335,ok,126853.749
Dawn-Elysium,72,9.5,0.138,ok,109493.275
Dawn-Elysium,73,18.1,0.2625,ok,128702.787
Dawn-Elysium,74,15.2,0.2207,ok,121297.823
Dawn-Elysium,75,25.3,0.3661,ok,166976.632
Dawn-Elysium,76,25.9,0.3757,ok,170051.983
Dawn-Elysium,77,25.7,0.373,ok,169794.445
Dawn-Elysium,78,20.3,0.2937,ok,138723.043
Dawn-Elysium,79,23.0,0.3336,ok,153205.172
Dawn-Elysium,80,20.5,0.297,ok,
Dawn-Elysium,81,1.8,0.0261,ok,100437.974
Dawn-Elysium,82,3.8,0.0553,ok,102045.845
Dawn-Elysium,83,31.5,0.4558,ok,214000.973
Dawn-Elysium,84,15.8,0.2284,ok,120700.15
Dawn-Elysium,85,44.6,0.6466,ok,460259.058
Dawn-Elysium,86,23.1,0.3345,ok,152510.943
Dawn-Elysium,87,7.4,0.1069,ok,105230.323
Dawn-Elysium,88,33.2,0.4806,ok,237528.262
Dawn-Elysium,89,33.6,0.4867,ok,238744.915
Dawn-Elysium,90,4.4,0.0634,ok,105092.129
Dawn-Elysium,91,25.9,0.375,ok,165027.238
Dawn-Elysium,92,36.0,0.5223,ok,275998.376
Dawn-Elysium,93,35.9,0.5207,ok,271957.175
Dawn-Elysium,94,7.4,0.1067,ok,105864.537
Dawn-Elysium,95,24.9,0.3602,ok,168691.424
Dawn-Elysium,96,6.3,0.0914,ok,103751.372
Dawn-Elysium,97,25.0,0.3616,ok,163098.488
Dawn-Elysium,98,15.4,0.2234,ok,119968.862
Dawn-Elysium,99,41.8,0.6054,ok,950011.363
Dawn-Elysium,100,,0.7396,ok,737149.306
Dawn-Elysium,101,20.1,0.2913,ok,138593.911
Dawn-Elysium,102,5.7,0.082,ok,105075.669
Dawn-Elysium,103,9.7,0.1404,ok,108412.733
Dawn-Elysium,104,12.6,0.1832,ok,115198.288
Dawn-Elysium,105,25.8,0.3741,ok,171065.665
Dawn-Elysium,106,26.0,0.3762,ok,173747.878
Dawn-Elysium,107,37.6,0.5447,ok,297686.005
Dawn-Elysium,108,15.9,0.2301,ok,118653.179
Dawn-Elysium,109,5.6,0.0807,ok,104554.613
Dawn-Elysium,110,6.4,0.0921,ok,101086.971
Dawn-Elysium,111,18.0,0.2601,ok,130287.097
Dawn-Elysium,112,19.1,0.2773,ok,133317.289
Dawn-Elysium,113,5.4,0.0778,ok,102566.366
Dawn-Elysium,114,43.5,0.6301,ok,423310.711
Dawn-Elysium,115,4.4,0.0635,ok,101128.761
Dawn-Elysium,116,12.8,0.1852,ok,114284.632
Dawn-Elysium,117,28.8,0.4176,ok,192795.831
Dawn-Elysium,118,23.8,0.3445,ok,158948.817
Dawn-Elysium,119,12.6,0.1833,ok,113126.169
Dawn-Elysium,120,14.2,0.2061,ok,118082.319
Dawn-Elysium,121,27.3,0.396,ok,182352.264
Dawn-Elysium,122,37.2,0.5395,ok,771133.196
Dawn-Elysium,123,32.1,0.4648,ok,223526.463
Dawn-Elysium,124,20.9,0.303,ok,139804.137
Dawn-Elysium,125,27.3,0.3956,ok,181103.379
Dawn-Elysium,126,24.6,0.3563,ok,163787.009
Dawn-Elysium,127,15.1,0.2191,ok,120035.421
Dawn-Elysium,128,18.5,0.2684,ok,126562.803
Dawn-Elysium,129,12.2,0.1763,ok,111872.396
Dawn-Elysium,130,39.8,0.5773,ok,336273.738
Dawn-Elysium,131,11.7,0.1691,ok,108303.634
Dawn-Elysium,132,7.8,0.1134,ok,101572.584
Dawn-Elysium,133,45.0,0.6529,ok,472153.561
Dawn-Elysium,134,7.2,0.1042,ok,106274.921
Dawn-Elysium,135,18.5,0.2681,ok,133988.298
Dawn-Elysium,136,12.6,0.1831,ok,116498.013
Dawn-Elysium,137,19.7,0.2848,ok,137534.255
Dawn-Elysium,138,14.6,0.2109,ok,117564.317
Dawn-Elysium,139,20.1,0.2919,ok,133193.542
Dawn-Elysium,140,5.2,0.076,ok,102839.936
Dawn-Elysium,141,6.5,0.094,ok,101695.236
Dawn-Elysium,142,52.0,0.7539,ok,803909.2
Dawn-Elysium,143,9.9,0.1431,ok,35760.006
Dawn-Elysium,144,12.8,0.186,ok,114795.174
Dawn-Elysium,145,5.2,0.0758,ok,103829.617
Dawn-Elysium,146,39.7,0.5751,ok,340350.993
Dawn-Elysium,147,22.8,0.3297,ok,
Dawn-Elysium,148,20.2,0.2921,ok,135315.978
Dawn-Elysium,149,16.4,0.2375,ok,122669.073
Dawn-Elysium,150,5.4,0.0776,ok,
Dawn-Elysium,151,5.1,0.0741,ok,100905.554
Dawn-Elysium,152,5.7,0.0833,ok,102840.499
Dawn-Elysium,153,45.0,0.6521,ok,474653.626
Dawn-Elysium,154,4.8,0.07,ok,103232.389
Dawn-Elysium,155,22.0,0.3192,ok,148490.349
Dawn-Elysium,156,31.5,0.4558,ok,219310.871
Dawn-Elysium,157,26.0,0.3769,ok,171949.435
Dawn-Elysium,158,7.6,0.1098,ok,104361.579
Dawn-Elysium,159,22.6,0.3269,ok,150824.066
Dawn-Elysium,160,9.0,0.1303,ok,108443.998
Dawn-Elysium,161,15.3,0.2215,ok,120517.081
Dawn-Elysium,162,16.4,0.2383,ok,
Dawn-Elysium,163,19.0,0.2755,ok,137369.73
Dawn-Elysium,164,13.6,0.1974,ok,116673.723
Dawn-Elysium,165,12.0,0.1739,ok,109437.246
Dawn-Elysium,166,19.0,0.2751,ok,135292.297
Dawn-Elysium,167,20.6,0.2988,ok,140749.706
Dawn-Elysium,168,8.1,0.1181,ok,106345.982
Dawn-Elysium,169,2.4,0.0342,ok,100641.383
Dawn-Elysium,170,4.7,0.0685,ok,104454.699
Dawn-Elysium,171,32.6,0.4719,ok,231465.857
Dawn-Elysium,172,19.1,0.2768,ok,132285.214
Dawn-Elysium,173,14.2,0.2061,ok,121255.924
Dawn-Elysium,174,48.6,0.704,ok,610586.12
Dawn-Elysium,175,17.2,0.2488,ok,124115.142
Dawn-Elysium,176,9.4,0.1368,ok,108050.281
Dawn-Elysium,177,14.0,0.2023,ok,
Dawn-Elysium,178,5.9,0.0851,ok,105462.589
Dawn-Elysium,179,19.6,0.2846,ok,136641.352
Dawn-Elysium,180,28.2,0.4094,ok,186419.245
Dawn-Elysium,181,53.6,0.7772,ok,929599.911
Dawn-Elysium,182,14.3,0.2077,ok,118526.596
Dawn-Elysium,183,16.5,0.2393,ok,124388.247
Dawn-Elysium,184,29.2,0.423,ok,196083.559
Dawn-Elysium,185,11.8,0.1715,ok,113445.531
Dawn-Elysium,186,37.6,0.5449,ok,296598.619
Dawn-Elysium,187,19.9,0.2887,ok,137601.132
Dawn-Elysium,188,32.3,0.4676,ok,
Dawn-Elysium,189,10.6,0.1535,ok,110103.462
Dawn-Elysium,190,14.4,0.2091,ok,118131.28
Dawn-Elysium,191,10.4,0.1509,ok,109242.763
Dawn-Elysium,192,15.6,0.2265,ok,120482.375
Dawn-Elysium,193,14.8,0.215,ok,120599.66
Dawn-Elysium,194,26.0,0.3764,ok,172200.651
Dawn-Elysium,195,16.2,0.235,ok,124047.025
Dawn-Elysium,196,9.7,0.1409,ok,103760.795
Dawn-Elysium,197,12.4,0.1802,ok,116089.607
Dawn-Elysium,198,40.7,0.5904,ok,359294.202
Dawn-Elysium,199,25.8,0.3742,ok,170901.265
Dawn-Elysium,200,21.9,0.318,ok,
Dawn-Elysium,201,13.7,0.1979,ok,116118.509
Dawn-Elysium,202,45.1,0.6537,ok,474112.205
Dawn-Elysium,203,24.2,0.3506,ok,
Dawn-Elysium,204,13.4,0.1935,ok,117377.369
Dawn-Elysium,205,3.9,0.0561,ok,101441.674
Dawn-Elysium,206,28.7,0.4166,ok,186202.326
Dawn-Elysium,207,13.2,0.1918,ok,117116.041
Dawn-Elysium,208,14.8,0.2139,ok,120965.699
Dawn-Elysium,209,16.3,0.2368,ok,122104.283
Dawn-Elysium,210,14.7,0.2135,ok,
Dawn-Elysium,211,32.3,0.4682,ok,226389.584
Dawn-Elysium,212,36.0,0.5216,ok,272557.094
Dawn-Elysium,213,21.9,0.3168,ok,146328.182
Dawn-Elysium,214,21.5,0.3119,ok,141831.48
Dawn-Elysium,215,14.1,0.205,ok,119106.246
Dawn-Elysium,216,,0.1726,ok,110643.637
Dawn-Elysium,217,13.7,0.1986,ok,111859.764
Dawn-Elysium,218,14.9,0.2161,ok,117611.003
Dawn-Elysium,219,17.1,0.2473,ok,127000.668
Dawn-Elysium,220,5.0,0.0729,ok,102333.053
Dawn-Elysium,221,12.2,0.1763,ok,107549.893
Dawn-Elysium,222,40.3,0.5841,ok,350411.67
Dawn-Elysium,223,31.5,0.456,ok,213101.079
Dawn-Elysium,224,35.5,0.5143,ok,268640.367
Dawn-Elysium,225,29.4,0.4266,ok,199648.686
Dawn-Elysium,226,,0.1716,ok,113349.498
Dawn-Elysium,227,14.2,0.2062,ok,115248.253
Dawn-Elysium,228,32.1,0.4656,ok,228664.167
Dawn-Elysium,229,20.3,0.2945,ok,135166.015
Dawn-Elysium,230,12.2,0.1768,ok,110783.515
Dawn-Elysium,231,,0.214,ok,118556.07
Dawn-Elysium,232,24.3,0.3516,ok,158649.94
Dawn-Elysium,233,12.9,0.1863,ok,115318.487
Dawn-Elysium,234,37.1,0.5372,ok,289028.929
Dawn-Elysium,235,26.2,0.3801,ok,172870.249
Dawn-Elysium,236,42.4,0.6149,ok,396374.063
Dawn-Elysium,237,31.2,0.4518,ok,213571.566
Dawn-Elysium,238,32.4,0.4692,ok,226426.389
Dawn-Elysium,239,4.0,0.0575,ok,101633.902
Dawn-Elysium,240,4.9,0.0703,ok,103205.814
Dawn-Elysium,241,33.7,0.4877,ok,240753.15
Dawn-Elysium,242,28.6,0.4151,ok,193342.78
Dawn-Elysium,243,21.6,0.3127,ok,146605.157
Dawn-Elysium,244,30.5,0.4414,ok,205395.123
Dawn-Elysium,245,2.9,0.0422,ok,102453.419
Dawn-Elysium,246,28.4,0.4117,ok,188095.414
Dawn-Elysium,247,6.1,0.0886,ok,100967.127
Dawn-Elysium,248,10.9,0.1582,ok,111473.16
Dawn-Elysium,249,22.1,0.3199,ok,147877.917
Dawn-Elysium,250,23.3,0.3383,ok,153618.12
Dawn-Elysium,251,14.1,0.2042,ok,121613.159
Dawn-Elysium,252,5.4,0.0788,ok,105686.658
Dawn-Elysium,253,12.8,0.1857,ok,117031.142
Dawn-Elysium,254,27.7,0.4011,ok,183071.906
Dawn-Elysium,255,41.9,0.6068,ok,387570.596
Dawn-Elysium,256,14.5,0.2103,ok,117774.259
Dawn-Elysium,257,31.2,0.4526,ok,215398.765
Dawn-Elysium,258,21.9,0.3168,ok,147871.173
Dawn-Elysium,259,30.7,0.4444,ok,204966.693
Dawn-Elysium,260,33.7,0.4884,ok,244711.174
Dawn-Elysium,261,30.0,0.4342,ok,200367.029
Dawn-Elysium,262,1.4,0.0205,ok,101127.714
Dawn-Elysium,263,,0.182,ok,112684.412
Dawn-Elysium,264,11.2,0.1623,ok,107527.504
Dawn-Elysium,265,15.3,0.2223,ok,122341.805
Dawn-Elysium,266,17.9,0.2597,ok,126711.019
Dawn-Elysium,267,34.5,0.4998,ok,253494.088
Dawn-Elysium,268,30.9,0.4479,ok,209558.663
Dawn-Elysium,269,4.0,0.0586,ok,101563.506
Dawn-Elysium,270,38.4,0.5564,ok,312550.33
Dawn-Elysium,271,,0.0437,ok,102452.289
Dawn-Elysium,272,20.1,0.2912,ok,134508.114
Dawn-Elysium,273,20.2,0.2932,ok,142426.763
Dawn-Elysium,274,2.5,0.0357,ok,102915.581
Dawn-Elysium,275,46.5,0.6735,ok,521713.981
Dawn-Elysium,276,15.2,0.2205,ok,120602.653
Dawn-Elysium,277,13.7,0.198,ok,116079.853
Dawn-Elysium,278,30.6,0.4436,ok,207382.11
Dawn-Elysium,279,31.7,0.4588,ok,223201.606
Dawn-Elysium,280,21.7,0.315,ok,145196.377
Dawn-Elysium,281,46.1,0.6684,ok,515509.486
Dawn-Elysium,282,25.4,0.3681,ok,166229.418
Dawn-Elysium,283,5.7,0.082,ok,106174.236
Dawn-Elysium,284,23.9,0.3469,ok,153824.041
Dawn-Elysium,285,20.7,0.3003,ok,144100.005
Dawn-Elysium,286,,0.3489,ok,155305.55
Dawn-Elysium,287,,0.2964,ok,139972.402
Dawn-Elysium,288,18.7,0.2707,ok,135566.232
Dawn-Elysium,289,52.9,0.7672,ok,871893.866
Dawn-Elysium,290,31.7,0.4594,ok,224724.009
Dawn-Elysium,291,21.2,0.3075,ok,142700.592
Dawn-Elysium,292,15.3,0.2216,ok,124603.687
Dawn-Elysium,293,20.2,0.2922,ok,136239.196
Dawn-Elysium,294,27.3,0.3959,ok,179281.335
Dawn-Elysium,295,40.0,0.5804,ok,580805.45
Dawn-Elysium,296,16.6,0.2402,ok,125475.71
Dawn-Elysium,297,22.5,0.3268,ok,149160.044
Dawn-Elysium,298,18.7,0.2717,ok,130588.835
Dawn-Elysium,299,2.1,0.0305,ok,101323.163
Dawn-Elysium,300,44.0,0.6383,ok,443562.343
Dawn-Elysium,301,10.8,0.1568,ok,113714.418
Dawn-Elysium,302,22.4,0.3246,ok,149124.141
Dawn-Elysium,303,,0.0565,ok,99054.818
Dawn-Elysium,304,39.3,0.5692,ok,327954.492
Dawn-Elysium,305,19.7,0.286,ok,134185.221
Dawn-Elysium,306,6.5,0.0939,ok,105535.804
Dawn-Elysium,307,3.9,0.0559,ok,104215.716
Dawn-Elysium,308,37.6,0.5455,ok,301447.23
Dawn-Elysium,309,4.8,0.07,ok,104077.74
Dawn-Elysium,310,32.8,0.4749,ok,235330.047
Dawn-Elysium,311,16.9,0.2454,ok,125019.334
Dawn-Elysium,312,14.2,0.2058,ok,118156.346
Dawn-Elysium,313,3.1,0.0444,ok,
Dawn-Elysium,314,11.5,0.1672,ok,
Dawn-Elysium,315,17.6,0.2553,ok,127784.671
Dawn-Elysium,316,56.0,0.8109,ok,1157877.303
Dawn-Elysium,317,19.9,0.289,ok,136737.933
Dawn-Elysium,318,,0.4573,ok,217489.137
Dawn-Elysium,319,22.7,0.3291,ok,146777.317
Dawn-Elysium,320,28.7,0.4155,ok,189875.133
Dawn-Elysium,321,21.5,0.3119,ok,144727.876
Dawn-Elysium,322,20.2,0.2931,ok,140173.053
Dawn-Elysium,323,24.3,0.3528,ok,161619.536
Dawn-Elysium,324,18.9,0.2738,ok,133893.728
Dawn-Elysium,325,9.3,0.135,ok,107329.419
Dawn-Elysium,326,13.7,0.1979,ok,113507.423
Dawn-Elysium,327,34.4,0.4993,ok,252483.641
Dawn-Elysium,328,4.2,0.0612,ok,101565.498
Dawn-Elysium,329,,0.4114,ok,188965.059
Dawn-Elysium,330,15.1,0.2184,ok,119842.176
Dawn-Elysium,331,44.9,0.6501,ok,469481.043
Dawn-Elysium,332,16.5,0.2398,ok,123587.54
Dawn-Elysium,333,26.3,0.3808,ok,172222.782
Dawn-Elysium,334,36.6,0.5305,ok,284881.768
Dawn-Elysium,335,20.3,0.2948,ok,138368.076
Dawn-Elysium,336,17.5,0.254,ok,127885.147
Dawn-Elysium,337,18.4,0.2661,ok,129737.426
Dawn-Elysium,338,22.0,0.3185,ok,147774.901
Dawn-Elysium,339,19.8,0.2869,ok,
Dawn-Elysium,340,26.2,0.3791,ok,173665.701
Dawn-Elysium,341,11.6,0.1688,ok,111903.274
Dawn-Elysium,342,29.4,0.4265,ok,199258.778
Dawn-Elysium,343,4.5,0.0649,ok,105636.25
Dawn-Elysium,344,17.2,0.2499,ok,128656.81
Dawn-Elysium,345,5.4,0.0781,ok,103136.072
Dawn-Elysium,346,18.3,0.2646,ok,131925.92
Dawn-Elysium,347,8.7,0.1264,ok,108557.333
Dawn-Elysium,348,27.4,0.3974,ok,182899.623
Dawn-Elysium,349,7.3,0.106,ok,106176.923
Dawn-Elysium,350,30.7,0.4452,ok,
Dawn-Elysium,351,8.6,0.1252,ok,105796.146
Dawn-Elysium,352,16.3,0.2361,ok,124735.705
Dawn-Elysium,353,14.0,0.2023,ok,117645.995
Dawn-Elysium,354,29.7,0.43,ok,203559.192
Dawn-Elysium,355,40.8,0.591,ok,362857.274
Dawn-Elysium,356,19.8,0.2871,ok,136395.402
Dawn-Elysium,357,14.2,0.2056,ok,117333.274
Dawn-Elysium,358,17.2,0.2498,ok,123484.279
Dawn-Elysium,359,37.0,0.5358,ok,289329.861
Dawn-Elysium,360,2.4,0.0346,ok,101627.493
Dawn-Elysium,361,4.1,0.0593,ok,100316.936
Dawn-Elysium,362,34.4,0.4983,ok,
Dawn-Elysium,363,11.7,0.1691,ok,114847.061
Dawn-Elysium,364,15.5,0.2253,ok,122154.085
Dawn-Elysium,365,27.0,0.3908,ok,178256.144
Dawn-Elysium,366,,0.1,ok,102441.408
Dawn-Elysium,367,4.6,0.0671,ok,107810.053
Dawn-Elysium,368,16.1,0.234,ok,122393.052
Dawn-Elysium,369,2.0,0.0293,ok,101282.991
Dawn-Elysium,370,14.7,0.2133,ok,121401.311
Dawn-Elysium,371,25.9,0.376,ok,173056.113
Dawn-Elysium,372,15.1,0.2183,ok,118789.146
Dawn-Elysium,373,15.8,0.2296,ok,124125.549
Dawn-Elysium,374,17.0,0.2468,ok,
Dawn-Elysium,375,7.9,0.1151,ok,108063.912
Dawn-Elysium,376,12.4,0.1801,ok,116052.802
Dawn-Elysium,377,8.0,0.1154,ok,103061.367
Dawn-Elysium,378,14.8,0.2141,ok,117774.0
Dawn-Elysium,379,10.3,0.1487,ok,109352.576
Dawn-Elysium,380,14.4,0.2094,ok,116906.715
Dawn-Elysium,381,42.0,0.6093,ok,389457.583
Dawn-Elysium,382,32.5,0.4712,ok,230043.208
Dawn-Elysium,383,5.4,0.0781,ok,105428.695
Dawn-Elysium,384,,0.481,ok,238487.849
Dawn-Elysium,385,19.8,0.2862,ok,135094.832
Dawn-Elysium,386,30.0,0.4341,ok,203256.077
Dawn-Elysium,387,26.4,0.3826,ok,428427.257
Dawn-Elysium,388,17.1,0.2479,ok,126819.88
Dawn-Elysium,389,27.0,0.391,ok,179297.479
Dawn-Elysium,390,41.7,0.604,ok,380990.649
Dawn-Elysium,391,10.9,0.1578,ok,110782.57
Dawn-Elysium,392,23.5,0.3403,ok,151644.58
Dawn-Elysium,393,36.9,0.5341,ok,289794.18
Dawn-Elysium,394,15.9,0.2306,ok,121419.681
Dawn-Elysium,395,14.4,0.208,ok,119385.501
Dawn-Elysium,396,35.6,0.5164,ok,269537.094
Dawn-Elysium,397,1.5,0.0222,ok,99968.982
