link_id,tick,self_reported_latency_ms,measured_latency_ms
Caelum-Fenix,451,182669.765,182525.336
Caelum-Fenix,452,180742.346,177009.48
Caelum-Fenix,453,308096.193,309889.434
Caelum-Fenix,454,245220.461,253973.118
Caelum-Fenix,455,188946.604,184342.374
Caelum-Fenix,456,113087.269,110134.712
Caelum-Fenix,457,173338.213,180927.57
Caelum-Fenix,458,149559.721,146722.202
Caelum-Fenix,459,132312.284,138084.286
Caelum-Fenix,460,141408.771,144618.699
Caelum-Fenix,461,330415.672,346790.88
Caelum-Fenix,462,,116829.17
Caelum-Fenix,463,,1526351.332
Caelum-Fenix,464,149848.73,147382.953
Caelum-Fenix,465,133566.091,135052.524
Caelum-Fenix,466,119659.658,125287.156
Caelum-Fenix,467,148381.552,148268.788
Caelum-Fenix,468,,119480.752
Caelum-Fenix,469,111353.379,114170.491
Caelum-Fenix,470,116848.586,111440.729
Caelum-Fenix,471,184807.103,188894.537
Caelum-Fenix,472,209983.889,205680.484
Caelum-Fenix,473,110023.186,114797.866
Caelum-Fenix,474,283148.043,286913.994
Caelum-Fenix,475,107950.621,113115.395
Caelum-Fenix,476,116654.427,112103.744
Caelum-Fenix,477,127357.187,128298.14
Caelum-Fenix,478,147990.331,146083.276
Caelum-Fenix,479,145277.791,139529.079
Caelum-Fenix,480,115077.12,110677.443
Caelum-Fenix,481,353337.619,362540.285
Caelum-Fenix,482,228145.405,218555.501
Caelum-Fenix,483,113003.125,109517.716
Caelum-Fenix,484,165724.785,166762.276
Caelum-Fenix,485,173860.336,167011.638
Caelum-Fenix,486,107537.351,106301.081
Caelum-Fenix,487,114788.981,110555.23
Caelum-Fenix,488,140103.455,137118.95
Caelum-Fenix,489,234277.697,239059.066
Caelum-Fenix,490,178018.356,175268.56
Caelum-Fenix,491,268072.55,266944.01
Caelum-Fenix,492,120817.203,115408.057
Caelum-Fenix,493,264284.072,268738.084
Caelum-Fenix,494,141398.519,138256.612
Caelum-Fenix,495,256775.825,269024.929
Caelum-Fenix,496,121201.869,120272.128
Caelum-Fenix,497,122882.062,126367.7
Caelum-Fenix,498,189934.89,186164.837
Caelum-Fenix,499,110848.256,112973.375
Dawn-Elysium,0,373982.477,362331.4
Dawn-Elysium,1,727321.242,271436.659
Dawn-Elysium,2,194448.831,193253.394
Dawn-Elysium,3,142169.645,141684.91
Dawn-Elysium,4,195717.213,186480.034
Dawn-Elysium,5,,112318.835
Dawn-Elysium,6,99562.427,103213.731
Dawn-Elysium,7,102141.707,105389.002
Dawn-Elysium,8,269602.334,267694.832
Dawn-Elysium,9,104614.743,107098.085
Dawn-Elysium,10,114842.562,109544.78
Dawn-Elysium,11,96929.327,101087.435
Dawn-Elysium,12,236826.358,226624.906
Dawn-Elysium,13,215088.94,211086.982
Dawn-Elysium,14,138220.385,137392.832
Dawn-Elysium,15,172703.787,171083.432
Dawn-Elysium,16,405819.68,402718.516
Dawn-Elysium,17,217233.462,216664.862
Dawn-Elysium,18,109672.601,115086.186
Dawn-Elysium,19,176185.06,183430.591
Dawn-Elysium,20,150865.224,153723.804
Dawn-Elysium,21,547835.871,546720.534
Dawn-Elysium,22,98833.511,102305.594
Dawn-Elysium,23,106707.217,108216.456
Dawn-Elysium,24,240103.333,244013.544
Dawn-Elysium,25,142174.47,148461.587
Dawn-Elysium,26,830655.505,811824.279
Dawn-Elysium,27,110667.476,106759.802
Dawn-Elysium,28,107877.738,107396.706
Dawn-Elysium,29,423289.83,408295.831
Dawn-Elysium,30,126448.93,125534.078
Dawn-Elysium,31,108998.199,108038.7
Dawn-Elysium,32,69228.45,165305.25
Dawn-Elysium,33,116065.42,115542.102
Dawn-Elysium,34,,112391.997
Dawn-Elysium,35,113822.397,108595.961
Dawn-Elysium,36,109175.406,109423.431
Dawn-Elysium,37,97821.295,102169.508
Dawn-Elysium,38,185599.495,187656.756
Dawn-Elysium,39,,132396.391
Dawn-Elysium,40,113681.977,116733.216
Dawn-Elysium,41,152754.165,153615.641
Dawn-Elysium,42,227157.336,226437.335
Dawn-Elysium,43,116918.751,120561.64
Dawn-Elysium,44,,109798.369
Dawn-Elysium,45,467067.557,475777.926
Dawn-Elysium,46,282729.621,276820.914
Dawn-Elysium,47,163912.703,163666.761
Dawn-Elysium,48,122952.938,120440.422
Dawn-Elysium,49,106611.09,106429.595
Dawn-Elysium,50,106536.803,104117.355
Dawn-Elysium,51,105192.845,101670.383
Dawn-Elysium,52,126817.247,129683.909
Dawn-Elysium,53,120730.14,122794.449
Dawn-Elysium,54,197646.08,200452.103
Dawn-Elysium,55,116818.381,119782.678
Dawn-Elysium,56,97185.205,102049.232
Dawn-Elysium,57,283374.719,293613.552
Dawn-Elysium,58,156569.953,154273.838
Dawn-Elysium,59,103957.253,100543.727
Dawn-Elysium,60,211138.309,220664.852
Dawn-Elysium,61,351872.994,341149.897
Dawn-Elysium,62,254337.855,242704.083
Dawn-Elysium,63,108352.776,112482.817
Dawn-Elysium,64,1776453.563,1713388.524
Dawn-Elysium,65,81491.047,148110.358
Dawn-Elysium,66,153661.964,161262.558
Dawn-Elysium,67,131109.246,136853.128
Dawn-Elysium,68,195978.359,204834.733
Dawn-Elysium,69,107244.185,107834.0
Dawn-Elysium,70,104103.847,104214.109
Dawn-Elysium,71,114886.686,113595.894
Dawn-Elysium,72,174714.645,170426.443
Dawn-Elysium,73,133584.955,139954.869
Dawn-Elysium,74,279621.364,267038.107
Dawn-Elysium,75,101574.672,105027.428
Dawn-Elysium,76,337686.355,330384.133
Dawn-Elysium,77,309730.733,302613.897
Dawn-Elysium,78,259756.74,254047.687
Dawn-Elysium,79,146704.24,140084.574
Dawn-Elysium,80,267632.668,280078.112
Dawn-Elysium,81,153516.102,149078.37
Dawn-Elysium,82,162204.679,155909.863
Dawn-Elysium,83,206221.074,197836.865
Dawn-Elysium,84,102158.317,101252.629
Dawn-Elysium,85,117598.996,123530.499
Dawn-Elysium,86,129368.794,124081.617
Dawn-Elysium,87,128017.805,132804.616
Dawn-Elysium,88,144888.475,142294.263
Dawn-Elysium,89,129107.476,126474.805
Dawn-Elysium,90,306079.742,130045.707
Dawn-Elysium,91,124731.894,131027.703
Dawn-Elysium,92,179652.3,178286.451
Dawn-Elysium,93,296289.734,287632.271
Dawn-Elysium,94,139129.2,134339.513
Dawn-Elysium,95,162645.546,163188.0
Dawn-Elysium,96,129223.628,124567.856
Dawn-Elysium,97,107923.523,106002.476
Dawn-Elysium,98,201080.614,210019.574
Dawn-Elysium,99,97947.651,99802.789
Dawn-Elysium,100,107965.325,104707.857
Dawn-Elysium,101,127182.948,123071.751
Dawn-Elysium,102,175297.135,170614.643
Dawn-Elysium,103,112062.861,114117.42
Dawn-Elysium,104,133918.229,129752.136
Dawn-Elysium,105,146807.344,140633.984
Dawn-Elysium,106,120237.068,121021.071
Dawn-Elysium,107,256347.196,251302.233
Dawn-Elysium,108,274568.223,272994.452
Dawn-Elysium,109,248013.286,245218.648
Dawn-Elysium,110,194759.929,193958.385
Dawn-Elysium,111,112794.469,110480.522
Dawn-Elysium,112,102662.817,107055.713
Dawn-Elysium,113,145217.842,145327.807
Dawn-Elysium,114,108996.048,111043.546
Dawn-Elysium,115,555952.331,573361.481
Dawn-Elysium,116,189700.992,186380.22
Dawn-Elysium,117,105983.506,108864.514
Dawn-Elysium,118,111989.482,107750.08
Dawn-Elysium,119,255303.627,257680.935
Dawn-Elysium,120,99312.897,98789.882
Dawn-Elysium,121,116053.762,118518.507
Dawn-Elysium,122,134068.439,133423.527
Dawn-Elysium,123,116419.182,121730.136
Dawn-Elysium,124,,110224.133
Dawn-Elysium,125,130094.461,124896.567
Dawn-Elysium,126,107456.603,102383.606
Dawn-Elysium,127,302216.655,301155.446
Dawn-Elysium,128,123638.019,122028.003
Dawn-Elysium,129,157990.034,163630.95
Dawn-Elysium,130,,262215.6
Dawn-Elysium,131,144718.789,139228.078
Dawn-Elysium,132,139917.836,133594.315
Dawn-Elysium,133,103328.554,103792.813
Dawn-Elysium,134,106353.798,107487.982
Dawn-Elysium,135,189196.968,188551.72
Dawn-Elysium,136,109333.686,109464.817
Dawn-Elysium,137,189732.336,197297.122
Dawn-Elysium,138,109595.201,113841.01
Dawn-Elysium,139,103104.894,107455.159
Dawn-Elysium,140,203489.273,194126.3
Dawn-Elysium,141,101220.471,100014.44
Dawn-Elysium,142,230932.113,236255.831
Dawn-Elysium,143,107645.27,105586.106
Dawn-Elysium,144,116525.385,118023.822
Dawn-Elysium,145,101617.013,100755.575
Dawn-Elysium,146,140077.847,143564.757
Dawn-Elysium,147,103694.563,102249.146
Dawn-Elysium,148,103823.4,106312.033
Dawn-Elysium,149,235635.389,236582.548
Dawn-Elysium,150,427912.586,411501.472
Dawn-Elysium,151,126976.071,127200.54
Dawn-Elysium,152,,173802.691
Dawn-Elysium,153,,186261.549
Dawn-Elysium,154,112091.577,115180.643
Dawn-Elysium,155,120462.149,126554.991
Dawn-Elysium,156,261118.863,271649.646
Dawn-Elysium,157,105372.004,107084.907
Dawn-Elysium,158,138746.535,133953.137
Dawn-Elysium,159,103108.659,100891.061
Dawn-Elysium,160,180567.123,176940.957
Dawn-Elysium,161,216578.893,207064.899
Dawn-Elysium,162,128300.542,134168.18
Dawn-Elysium,163,180160.699,185306.587
Dawn-Elysium,164,130807.589,136448.34
Dawn-Elysium,165,312365.167,320668.491
Dawn-Elysium,166,105136.838,107945.808
Dawn-Elysium,167,138564.586,139115.774
Dawn-Elysium,168,114626.617,112199.65
Dawn-Elysium,169,177200.141,173225.715
Dawn-Elysium,170,116263.847,117421.44
Dawn-Elysium,171,119214.671,119236.042
Dawn-Elysium,172,121166.158,115438.755
Dawn-Elysium,173,196493.099,203322.829
Dawn-Elysium,174,149011.277,143263.235
Dawn-Elysium,175,179454.426,184193.055
Dawn-Elysium,176,111800.275,109082.541
Dawn-Elysium,177,131992.808,132873.177
Dawn-Elysium,178,208694.497,203543.062
Dawn-Elysium,179,104496.519,103429.528
Dawn-Elysium,180,180536.148,187866.766
Dawn-Elysium,181,353945.294,371655.163
Dawn-Elysium,182,115997.905,116657.866
Dawn-Elysium,183,123554.0,118320.702
Dawn-Elysium,184,234937.41,142728.548
Dawn-Elysium,185,,142619.651
Dawn-Elysium,186,126005.394,122227.725
Dawn-Elysium,187,127254.026,121411.779
Dawn-Elysium,188,316953.782,302313.479
Dawn-Elysium,189,191384.256,184079.682
Dawn-Elysium,190,308394.138,294015.854
Dawn-Elysium,191,103355.228,102886.444
Dawn-Elysium,192,189603.299,186753.091
Dawn-Elysium,193,158801.367,154032.806
Dawn-Elysium,194,241731.833,234531.214
Dawn-Elysium,195,126279.419,132245.476
Dawn-Elysium,196,109675.404,106645.155
Dawn-Elysium,197,97599.761,99356.985
Dawn-Elysium,198,,147074.167
Dawn-Elysium,199,112046.06,113971.061
Dawn-Elysium,200,,122772.003
Dawn-Elysium,201,106414.706,111517.01
Dawn-Elysium,202,117014.044,112236.663
Dawn-Elysium,203,206039.822,210380.433
Dawn-Elysium,204,185684.938,178529.502
Dawn-Elysium,205,102748.097,105735.544
Dawn-Elysium,206,158728.717,161516.674
Dawn-Elysium,207,258966.324,272503.579
Dawn-Elysium,208,233971.007,234322.106
Dawn-Elysium,209,113063.073,113252.923
Dawn-Elysium,210,140835.367,140392.996
Dawn-Elysium,211,99179.435,100184.109
Dawn-Elysium,212,104630.256,103293.792
Dawn-Elysium,213,103580.142,107724.126
Dawn-Elysium,214,147852.837,149749.322
Dawn-Elysium,215,294095.767,297747.851
Dawn-Elysium,216,204057.889,195846.261
Dawn-Elysium,217,137923.567,132273.349
Dawn-Elysium,218,62558.311,121484.563
Dawn-Elysium,219,125753.252,122905.241
Dawn-Elysium,220,363145.699,347600.278
Dawn-Elysium,221,203573.132,214026.443
Dawn-Elysium,222,142273.441,139815.628
Dawn-Elysium,223,182997.204,175514.294
Dawn-Elysium,224,104914.152,108650.728
Dawn-Elysium,225,240183.863,237551.277
Dawn-Elysium,226,118273.734,115634.852
Dawn-Elysium,227,98237.369,102847.665
Dawn-Elysium,228,133664.058,132023.803
Dawn-Elysium,229,138745.106,142016.942
Dawn-Elysium,230,159951.624,165806.766
Dawn-Elysium,231,121092.865,116387.659
Dawn-Elysium,232,123611.518,118270.079
Dawn-Elysium,233,98413.611,100223.829
Dawn-Elysium,234,127699.745,123974.146
Dawn-Elysium,235,111237.66,113955.456
Dawn-Elysium,236,402310.739,385894.28
Dawn-Elysium,237,122391.552,122488.704
Dawn-Elysium,238,109307.549,106256.776
Dawn-Elysium,239,127872.808,131099.458
Dawn-Elysium,240,194738.616,187740.236
Dawn-Elysium,241,,113076.079
Dawn-Elysium,242,119075.295,120937.224
Dawn-Elysium,243,152520.112,158736.321
Dawn-Elysium,244,131724.835,133872.75
Dawn-Elysium,245,132922.045,128406.376
Dawn-Elysium,246,101135.725,106447.428
Dawn-Elysium,247,221580.886,218605.413
Dawn-Elysium,248,,114045.167
Dawn-Elysium,249,101914.445,97812.981
Dawn-Elysium,250,134650.283,140821.18
Dawn-Elysium,251,115183.046,120231.168
Dawn-Elysium,252,116611.618,121317.394
Dawn-Elysium,253,170231.254,165396.67
Dawn-Elysium,254,191139.975,187557.946
Dawn-Elysium,255,706934.476,690609.812
Dawn-Elysium,256,114344.165,110873.857
Dawn-Elysium,257,191658.632,184104.903
Dawn-Elysium,258,168732.991,175211.298
Dawn-Elysium,259,210363.649,209039.868
Dawn-Elysium,260,386950.703,390849.097
Dawn-Elysium,261,112887.363,110797.995
Dawn-Elysium,262,175073.587,175143.459
Dawn-Elysium,263,141883.897,146425.626
Dawn-Elysium,264,222873.866,231090.383
Dawn-Elysium,265,273781.147,264034.045
Dawn-Elysium,266,98659.902,102245.479
Dawn-Elysium,267,132194.865,130177.574
Dawn-Elysium,268,169500.029,164840.836
Dawn-Elysium,269,132029.608,131469.78
Dawn-Elysium,270,259237.549,259057.497
Dawn-Elysium,271,95470.649,99923.569
Dawn-Elysium,272,182061.794,179269.323
Dawn-Elysium,273,283357.335,272125.075
Dawn-Elysium,274,354212.583,340838.263
Dawn-Elysium,275,129242.05,129778.458
Dawn-Elysium,276,95107.793,99540.274
Dawn-Elysium,277,242993.975,250437.034
Dawn-Elysium,278,124533.422,130723.598
Dawn-Elysium,279,186136.503,181680.85
Dawn-Elysium,280,142980.784,145127.112
Dawn-Elysium,281,,198883.311
Dawn-Elysium,282,200991.321,200044.107
Dawn-Elysium,283,134526.299,133147.447
Dawn-Elysium,284,374328.917,356882.034
Dawn-Elysium,285,125469.28,120904.795
Dawn-Elysium,286,117060.283,116092.296
Dawn-Elysium,287,113393.834,110530.483
Dawn-Elysium,288,198311.143,201274.153
Dawn-Elysium,289,180937.527,175218.991
Dawn-Elysium,290,136887.098,135500.229
Dawn-Elysium,291,101370.669,106656.217
Dawn-Elysium,292,112653.345,111691.551
Dawn-Elysium,293,252210.336,247164.871
Dawn-Elysium,294,521291.62,514565.439
Dawn-Elysium,295,306161.551,293305.189
Dawn-Elysium,296,245854.834,244210.18
Dawn-Elysium,297,833934.011,799985.502
Dawn-Elysium,298,241067.463,242095.576
Dawn-Elysium,299,102214.69,101058.342
Dawn-Elysium,300,494428.823,478893.416
Dawn-Elysium,301,183607.063,189162.364
Dawn-Elysium,302,150295.829,148254.609
Dawn-Elysium,303,109675.748,113392.559
Dawn-Elysium,304,363496.751,351131.618
Dawn-Elysium,305,113068.553,109819.06
Dawn-Elysium,306,108835.239,104679.641
Dawn-Elysium,307,319432.647,306271.081
Dawn-Elysium,308,,557097.352
Dawn-Elysium,309,392821.696,389977.859
Dawn-Elysium,310,99065.024,102100.885
Dawn-Elysium,311,113126.42,117710.24
Dawn-Elysium,312,165202.281,171093.251
Dawn-Elysium,313,171401.153,179720.137
Dawn-Elysium,314,204109.873,198778.626
Dawn-Elysium,315,129202.931,124635.206
Dawn-Elysium,316,330778.757,336779.757
Dawn-Elysium,317,126289.72,131352.289
Dawn-Elysium,318,213890.044,206931.866
Dawn-Elysium,319,151368.381,146738.23
Dawn-Elysium,320,135660.625,136735.729
Dawn-Elysium,321,155887.1,156221.53
Dawn-Elysium,322,220945.782,212281.297
Dawn-Elysium,323,382826.767,395680.184
Dawn-Elysium,324,218253.647,215393.806
Dawn-Elysium,325,352848.115,357142.293
Dawn-Elysium,326,119313.922,122818.578
Dawn-Elysium,327,126244.991,128932.504
Dawn-Elysium,328,111267.706,112720.959
Dawn-Elysium,329,159510.104,166696.911
Dawn-Elysium,330,500564.347,515394.969
Dawn-Elysium,331,440848.284,424237.274
Dawn-Elysium,332,109587.427,108527.195
Dawn-Elysium,333,111614.53,115830.412
Dawn-Elysium,334,242013.423,237286.744
Dawn-Elysium,335,198278.115,202390.54
Dawn-Elysium,336,133571.415,138580.138
Dawn-Elysium,337,148776.762,143728.364
Dawn-Elysium,338,305283.679,296332.135
Dawn-Elysium,339,98255.504,100588.43
Dawn-Elysium,340,104172.501,100640.882
Dawn-Elysium,341,270722.778,268798.799
Dawn-Elysium,342,97536.242,102033.336
Dawn-Elysium,343,126228.724,121363.24
Dawn-Elysium,344,105129.749,104913.742
Dawn-Elysium,345,121345.22,124049.695
Dawn-Elysium,346,106918.541,102926.927
Dawn-Elysium,347,168920.595,161489.541
Dawn-Elysium,348,,175041.3
Dawn-Elysium,349,106749.768,109286.015
Dawn-Elysium,350,98809.608,101859.856
Dawn-Elysium,351,291467.046,304253.747
Dawn-Elysium,352,130028.149,135825.614
Dawn-Elysium,353,400319.086,402189.643
Dawn-Elysium,354,,407232.038
Dawn-Elysium,355,472306.919,455475.322
Dawn-Elysium,356,115996.933,113696.968
Dawn-Elysium,357,198660.774,193404.456
Dawn-Elysium,358,239473.515,250635.225
Dawn-Elysium,359,271492.452,265179.79
Dawn-Elysium,360,263331.189,255846.633
Dawn-Elysium,361,131758.533,136294.987
Dawn-Elysium,362,113701.563,115031.388
Dawn-Elysium,363,104526.372,104704.95
Dawn-Elysium,364,113825.43,113103.159
Dawn-Elysium,365,158839.838,160140.461
Dawn-Elysium,366,127781.102,130910.735
Dawn-Elysium,367,114728.279,110411.427
Dawn-Elysium,368,112798.284,110395.235
Dawn-Elysium,369,122364.894,123677.13
Dawn-Elysium,370,101890.814,102723.393
Dawn-Elysium,371,154400.866,162046.629
Dawn-Elysium,372,109350.648,113119.324
Dawn-Elysium,373,161988.724,159605.409
Dawn-Elysium,374,179842.973,187556.425
Dawn-Elysium,375,131535.359,127119.148
Dawn-Elysium,376,106151.505,103365.903
Dawn-Elysium,377,191449.337,182547.273
Dawn-Elysium,378,114975.694,116078.945
Dawn-Elysium,379,111855.834,114394.164
Dawn-Elysium,380,112431.303,107564.846
Dawn-Elysium,381,126819.918,124039.08
Dawn-Elysium,382,109486.227,112514.74
Dawn-Elysium,383,113260.945,116275.308
Dawn-Elysium,384,101338.34,101195.393
Dawn-Elysium,385,148809.096,149907.486
Dawn-Elysium,386,120917.422,120538.129
Dawn-Elysium,387,110609.819,116190.767
Dawn-Elysium,388,157351.048,151815.465
Dawn-Elysium,389,100558.919,105345.946
Dawn-Elysium,390,97930.865,103016.075
Dawn-Elysium,391,228924.47,221727.385
Dawn-Elysium,392,113207.351,115927.349
Dawn-Elysium,393,397622.744,386925.093
Dawn-Elysium,394,101379.411,102603.635
Dawn-Elysium,395,108607.357,106381.17
Dawn-Elysium,396,152398.496,152748.909
Dawn-Elysium,397,151756.745,152185.038
Dawn-Elysium,398,152109.536,146581.913
Dawn-Elysium,399,233014.956,227141.085
Dawn-Elysium,400,135790.595,129545.887
Dawn-Elysium,401,177645.388,171154.941
Dawn-Elysium,402,146047.453,139272.466
Dawn-Elysium,403,201889.116,192319.221
Dawn-Elysium,404,143877.904,149423.627
Dawn-Elysium,405,168212.32,175994.151
Dawn-Elysium,406,111652.445,108475.004
Dawn-Elysium,407,105338.607,107986.945
Dawn-Elysium,408,108363.766,107664.1
Dawn-Elysium,409,109733.145,109140.299
Dawn-Elysium,410,173600.455,165788.375
Dawn-Elysium,411,96672.024,100784.049
Dawn-Elysium,412,94553.46,97553.291
Dawn-Elysium,413,311946.85,320143.322
Dawn-Elysium,414,383138.925,375886.435
Dawn-Elysium,415,126623.97,122719.179
Dawn-Elysium,416,215986.594,220887.377
Dawn-Elysium,417,117690.155,119000.485
Dawn-Elysium,418,204030.819,203861.245
Dawn-Elysium,419,98710.462,103181.097
Dawn-Elysium,420,153244.506,156068.313
Dawn-Elysium,421,116613.404,115666.196
Dawn-Elysium,422,173536.288,174825.698
Dawn-Elysium,423,117950.934,117733.065
Dawn-Elysium,424,190999.057,196921.159
Dawn-Elysium,425,104504.016,99998.812
Dawn-Elysium,426,314600.917,305254.404
Dawn-Elysium,427,100632.393,101496.867
Dawn-Elysium,428,114636.147,241196.77
Dawn-Elysium,429,626369.963,282269.508
Dawn-Elysium,430,138665.419,145826.145
Dawn-Elysium,431,146454.553,152286.475
Dawn-Elysium,432,120411.56,125732.93
Dawn-Elysium,433,107500.96,106933.948
Dawn-Elysium,434,101662.518,103725.949
Dawn-Elysium,435,106473.572,102352.715
Dawn-Elysium,436,223721.138,231899.351
Dawn-Elysium,437,163229.711,164811.905
Dawn-Elysium,438,108125.156,112023.883
Dawn-Elysium,439,127779.295,130170.538
Dawn-Elysium,440,96256.38,101280.733
Dawn-Elysium,441,138899.142,133529.819
Dawn-Elysium,442,126342.275,122773.105
Dawn-Elysium,443,116769.216,119843.473
Dawn-Elysium,444,117670.742,117651.215
Dawn-Elysium,445,32574.639,107151.641
Dawn-Elysium,446,261752.286,250985.958
Dawn-Elysium,447,267266.797,259732.207
Dawn-Elysium,448,132971.242,131296.183
Dawn-Elysium,449,123196.582,122785.592
Dawn-Elysium,450,151278.073,157327.569
Dawn-Elysium,451,533853.913,555293.925
Dawn-Elysium,452,112358.38,112345.741
Dawn-Elysium,453,993151.838,363128.398
Dawn-Elysium,454,166015.896,158238.791
Dawn-Elysium,455,235562.618,229635.05
Dawn-Elysium,456,100563.117,103904.873
Dawn-Elysium,457,115177.86,116988.852
Dawn-Elysium,458,105483.539,102239.774
Dawn-Elysium,459,177242.566,176441.041
Dawn-Elysium,460,141255.152,145075.701
Dawn-Elysium,461,114746.341,113285.672
Dawn-Elysium,462,130257.848,128410.224
Dawn-Elysium,463,107925.956,106724.353
Dawn-Elysium,464,109809.202,115043.207
Dawn-Elysium,465,118478.695,121999.753
Dawn-Elysium,466,203950.819,199951.746
Dawn-Elysium,467,,134835.178
Dawn-Elysium,468,590074.353,563172.865
Dawn-Elysium,469,172869.412,169018.502
Dawn-Elysium,470,198743.022,194136.551
Dawn-Elysium,471,,154512.614
Dawn-Elysium,472,120122.573,125020.666
Dawn-Elysium,473,103992.514,103090.716
Dawn-Elysium,474,107909.073,106128.116
Dawn-Elysium,475,191235.684,198011.012
Dawn-Elysium,476,287011.486,293605.515
Dawn-Elysium,477,123416.585,119535.215
Dawn-Elysium,478,1345419.599,1388618.489
Dawn-Elysium,479,102437.322,107235.499
Dawn-Elysium,480,107452.473,104262.349
Dawn-Elysium,481,346070.962,332914.154
Dawn-Elysium,482,196316.065,202770.54
Dawn-Elysium,483,146968.145,141733.738
Dawn-Elysium,484,164480.749,163471.97
Dawn-Elysium,485,209007.354,215960.219
Dawn-Elysium,486,324129.373,340165.97
Dawn-Elysium,487,107342.298,104775.525
Dawn-Elysium,488,101094.861,102797.665
Dawn-Elysium,489,147691.864,152272.179
Dawn-Elysium,490,307057.455,300299.148
Dawn-Elysium,491,258353.548,256884.083
Dawn-Elysium,492,116200.205,115080.691
Dawn-Elysium,493,877405.194,891503.119
Dawn-Elysium,494,586370.901,576406.208
Dawn-Elysium,495,111183.735,115514.855
Dawn-Elysium,496,137692.69,142309.297
Dawn-Elysium,497,106417.294,105819.419
Dawn-Elysium,498,373779.124,363954.744
Dawn-Elysium,499,139731.61,138161.801
Dawn-Fenix,0,,83687.47
Dawn-Fenix,1,120661.253,125992.954
Dawn-Fenix,2,100871.562,97651.58
Dawn-Fenix,3,124821.738,130832.015
Dawn-Fenix,4,84887.865,81013.404
Dawn-Fenix,5,118006.998,114145.884
Dawn-Fenix,6,133984.656,128190.156
Dawn-Fenix,7,96256.955,93399.007
Dawn-Fenix,8,87626.594,87297.031
Dawn-Fenix,9,,89320.852
Dawn-Fenix,10,290309.819,295970.22
Dawn-Fenix,11,70304.187,71205.777
Dawn-Fenix,12,136316.457,134233.384
Dawn-Fenix,13,135745.461,142150.66
Dawn-Fenix,14,117591.712,121771.201
Dawn-Fenix,15,73596.735,72531.373
Dawn-Fenix,16,71855.307,71378.001
Dawn-Fenix,17,77607.295,80498.799
Dawn-Fenix,18,265831.701,263375.287
Dawn-Fenix,19,85290.325,85699.222
Dawn-Fenix,20,269479.411,273018.669
Dawn-Fenix,21,73868.515,72962.424
Dawn-Fenix,22,408966.746,410636.334
Dawn-Fenix,23,59543.206,116931.109
Dawn-Fenix,24,81741.034,79195.533
Dawn-Fenix,25,119839.393,117303.778
Dawn-Fenix,26,79829.284,82743.429
Dawn-Fenix,27,81923.159,80955.296
Dawn-Fenix,28,73815.971,72412.479
Dawn-Fenix,29,91122.089,91007.93
Dawn-Fenix,30,90489.867,86194.282
Dawn-Fenix,31,90252.496,86926.112
Dawn-Fenix,32,121724.487,116644.311
Dawn-Fenix,33,71284.607,72937.356
Dawn-Fenix,34,159126.4,153488.498
Dawn-Fenix,35,85457.542,86047.702
Dawn-Fenix,36,122258.095,121171.121
Dawn-Fenix,37,79902.395,80254.107
Dawn-Fenix,38,142190.794,142728.285
Dawn-Fenix,39,102966.307,98529.882
Dawn-Fenix,40,77145.15,80240.01
Dawn-Fenix,41,,458827.602
Dawn-Fenix,42,202041.937,194563.582
Dawn-Fenix,43,93451.392,92970.861
Dawn-Fenix,44,70951.11,72740.489
Dawn-Fenix,45,223921.515,223269.31
Dawn-Fenix,46,159917.88,162119.57
Dawn-Fenix,47,70708.054,74177.637
Dawn-Fenix,48,76778.747,80330.701
Dawn-Fenix,49,185941.829,182135.573
Dawn-Fenix,50,149479.23,143472.522
Dawn-Fenix,51,147671.166,141039.672
Dawn-Fenix,52,78869.593,76219.108
Dawn-Fenix,53,36953.177,76486.99
Dawn-Fenix,54,194357.824,194340.278
Dawn-Fenix,55,84263.397,86833.017
Dawn-Fenix,56,75049.526,75301.526
Dawn-Fenix,57,1024153.974,993682.88
Dawn-Fenix,58,106678.128,111188.871
Dawn-Fenix,59,71350.364,74475.379
Dawn-Fenix,60,71882.913,70293.598
Dawn-Fenix,61,76085.573,74749.265
Dawn-Fenix,62,73896.835,77415.971
Dawn-Fenix,63,192962.235,83000.116
Dawn-Fenix,64,93453.048,90177.082
Dawn-Fenix,65,97443.934,97386.079
Dawn-Fenix,66,150532.174,150015.5
Dawn-Fenix,67,77284.541,76742.693
Dawn-Fenix,68,74117.5,75853.509
Dawn-Fenix,69,97960.544,93601.558
Dawn-Fenix,70,350300.976,363156.441
Dawn-Fenix,71,78386.184,76288.07
Dawn-Fenix,72,146495.256,139925.576
Dawn-Fenix,73,77811.206,77642.178
Dawn-Fenix,74,134083.779,136993.913
Dawn-Fenix,75,169450.206,164081.696
Dawn-Fenix,76,,73500.607
Dawn-Fenix,77,86527.556,87191.491
Dawn-Fenix,78,72949.226,72413.186
Dawn-Fenix,79,446904.417,469964.59
Dawn-Fenix,80,66579.395,69628.417
Dawn-Fenix,81,128833.264,124367.397
Dawn-Fenix,82,79859.883,83637.578
Dawn-Fenix,83,150666.629,158188.672
Dawn-Fenix,84,101892.271,99379.714
Dawn-Fenix,85,101332.947,101741.301
Dawn-Fenix,86,125787.629,124853.636
Dawn-Fenix,87,220507.408,213428.418
Dawn-Fenix,88,99419.38,103783.035
Dawn-Fenix,89,90954.577,88513.134
