link_id,tick,traffic_share,jammed_flag
Dawn-Elysium,375,0.13885,False
Dawn-Fenix,375,,False
Elysium-Fenix,375,0.00807,False
Aegis-Boreas,376,0.03086,False
Aegis-Dawn,376,0.01516,False
Aegis-Elysium,376,0.01246,False
Boreas-Dawn,376,0.16881,False
Boreas-Elysium,376,0.05026,False
Boreas-Fenix,376,0.03278,False
Caelum-Dawn,376,0.26239,True
Caelum-Elysium,376,0.13466,False
Caelum-Fenix,376,0.01039,False
Dawn-Elysium,376,0.04201,False
Dawn-Fenix,376,0.21409,False
Elysium-Fenix,376,0.02613,False
Aegis-Boreas,377,0.33117,False
Aegis-Dawn,377,0.08754,False
Aegis-Elysium,377,0.0581,False
Boreas-Dawn,377,0.04233,False
Boreas-Elysium,377,0.09902,False
Boreas-Fenix,377,0.03638,False
Caelum-Dawn,377,0.03,False
Caelum-Elysium,377,0.14345,False
Caelum-Fenix,377,0.01362,False
Dawn-Elysium,377,0.07182,False
Dawn-Fenix,377,0.04118,False
Elysium-Fenix,377,0.0454,False
Aegis-Boreas,378,0.12675,True
Aegis-Dawn,378,0.17869,False
Aegis-Elysium,378,0.14957,True
Boreas-Dawn,378,0.15354,False
Boreas-Elysium,378,0.12331,False
Boreas-Fenix,378,0.02517,False
Caelum-Dawn,378,0.0192,False
Caelum-Elysium,378,0.01138,False
Caelum-Fenix,378,0.00205,False
Dawn-Elysium,378,0.06566,False
Dawn-Fenix,378,0.00329,False
Elysium-Fenix,378,0.14139,False
Aegis-Boreas,379,0.08423,True
Aegis-Dawn,379,0.11364,False
Aegis-Elysium,379,0.04064,False
Boreas-Dawn,379,0.0738,False
Boreas-Elysium,379,0.01234,True
Boreas-Fenix,379,0.22426,True
Caelum-Dawn,379,0.0169,False
Caelum-Elysium,379,0.01723,False
Caelum-Fenix,379,0.03739,True
Dawn-Elysium,379,0.26847,False
Dawn-Fenix,379,0.0962,False
Elysium-Fenix,379,0.01491,False
Aegis-Boreas,380,0.03253,False
Aegis-Dawn,380,0.02678,False
Aegis-Elysium,380,0.00415,False
Boreas-Dawn,380,,False
Boreas-Elysium,380,0.19471,True
Boreas-Fenix,380,0.2629,False
Caelum-Dawn,380,0.06352,False
Caelum-Elysium,380,0.00851,False
Caelum-Fenix,380,0.05524,False
Dawn-Elysium,380,0.03138,False
Dawn-Fenix,380,0.24754,False
Elysium-Fenix,380,0.01201,False
Aegis-Boreas,381,0.05615,False
Aegis-Dawn,381,0.00546,False
Aegis-Elysium,381,0.0703,False
Boreas-Dawn,381,0.02709,False
Boreas-Elysium,381,0.057,False
Boreas-Fenix,381,0.00954,False
Caelum-Dawn,381,0.00869,False
Caelum-Elysium,381,0.03279,False
Caelum-Fenix,381,0.06957,False
Dawn-Elysium,381,,False
Dawn-Fenix,381,0.14358,False
Elysium-Fenix,381,0.42363,False
Aegis-Boreas,382,0.0623,False
Aegis-Dawn,382,0.11651,False
Aegis-Elysium,382,0.04207,False
Boreas-Dawn,382,0.12076,False
Boreas-Elysium,382,0.09552,False
Boreas-Fenix,382,0.11161,False
Caelum-Dawn,382,0.01293,False
Caelum-Elysium,382,0.20031,False
Caelum-Fenix,382,0.00292,False
Dawn-Elysium,382,0.03959,False
Dawn-Fenix,382,0.18003,False
Elysium-Fenix,382,0.01545,False
Aegis-Boreas,383,0.00613,True
Aegis-Dawn,383,0.22443,False
Aegis-Elysium,383,0.00776,False
Boreas-Dawn,383,0.10241,False
Boreas-Elysium,383,0.17834,False
Boreas-Fenix,383,0.05113,False
Caelum-Dawn,383,,False
Caelum-Elysium,383,0.02325,False
Caelum-Fenix,383,0.0534,False
Dawn-Elysium,383,0.03875,False
Dawn-Fenix,383,0.1609,False
Elysium-Fenix,383,0.14997,False
Aegis-Boreas,384,0.05563,False
Aegis-Dawn,384,0.06487,False
Aegis-Elysium,384,,False
Boreas-Dawn,384,0.02012,False
Boreas-Elysium,384,0.07974,False
Boreas-Fenix,384,0.01878,False
Caelum-Dawn,384,0.08551,False
Caelum-Elysium,384,0.16071,False
Caelum-Fenix,384,0.04651,False
Dawn-Elysium,384,0.10106,False
Dawn-Fenix,384,0.07356,False
Elysium-Fenix,384,0.1728,False
Aegis-Boreas,385,0.09821,False
Aegis-Dawn,385,0.01212,True
Aegis-Elysium,385,0.12557,False
Boreas-Dawn,385,0.19645,False
Boreas-Elysium,385,0.0403,False
Boreas-Fenix,385,0.13245,False
Caelum-Dawn,385,0.15898,False
Caelum-Elysium,385,0.00205,False
Caelum-Fenix,385,0.03233,False
Dawn-Elysium,385,0.02015,False
Dawn-Fenix,385,,False
Elysium-Fenix,385,0.12092,False
Aegis-Boreas,386,0.02353,False
Aegis-Dawn,386,0.07062,False
Aegis-Elysium,386,0.07117,False
Boreas-Dawn,386,0.16427,False
Boreas-Elysium,386,0.01287,False
Boreas-Fenix,386,0.0001,False
Caelum-Dawn,386,0.16625,False
Caelum-Elysium,386,0.02802,False
Caelum-Fenix,386,0.08596,True
Dawn-Elysium,386,0.0105,False
Dawn-Fenix,386,0.22456,True
Elysium-Fenix,386,0.14214,False
Aegis-Boreas,387,0.04404,False
Aegis-Dawn,387,0.15016,False
Aegis-Elysium,387,0.05427,False
Boreas-Dawn,387,0.03526,False
Boreas-Elysium,387,0.06134,False
Boreas-Fenix,387,0.01225,True
Caelum-Dawn,387,0.05029,False
Caelum-Elysium,387,0.15557,True
Caelum-Fenix,387,0.06101,False
Dawn-Elysium,387,0.03928,False
Dawn-Fenix,387,0.07521,False
Elysium-Fenix,387,0.26132,False
Aegis-Boreas,388,0.06189,False
Aegis-Dawn,388,0.06781,False
Aegis-Elysium,388,0.15206,True
Boreas-Dawn,388,0.15662,False
Boreas-Elysium,388,0.07193,False
Boreas-Fenix,388,0.01593,False
Caelum-Dawn,388,0.11066,False
Caelum-Elysium,388,0.03266,False
Caelum-Fenix,388,0.01633,False
Dawn-Elysium,388,0.18085,False
Dawn-Fenix,388,0.06009,False
Elysium-Fenix,388,0.07318,False
Aegis-Boreas,389,0.09166,False
Aegis-Dawn,389,0.22388,False
Aegis-Elysium,389,0.03968,False
Boreas-Dawn,389,0.07759,False
Boreas-Elysium,389,0.0882,False
Boreas-Fenix,389,0.00823,False
Caelum-Dawn,389,0.00467,False
Caelum-Elysium,389,0.18789,False
Caelum-Fenix,389,0.02244,False
Dawn-Elysium,389,0.1268,False
Dawn-Fenix,389,0.0642,False
Elysium-Fenix,389,0.06475,False
Aegis-Boreas,390,0.07844,False
Aegis-Dawn,390,0.18286,True
Aegis-Elysium,390,0.18424,False
Boreas-Dawn,390,0.06971,False
Boreas-Elysium,390,0.05816,False
Boreas-Fenix,390,0.12444,False
Caelum-Dawn,390,0.01251,False
Caelum-Elysium,390,0.02525,False
Caelum-Fenix,390,0.02187,False
Dawn-Elysium,390,0.08557,False
Dawn-Fenix,390,0.00861,False
Elysium-Fenix,390,,False
Aegis-Boreas,391,0.07589,False
Aegis-Dawn,391,0.07687,False
Aegis-Elysium,391,0.01978,False
Boreas-Dawn,391,0.14718,False
Boreas-Elysium,391,0.04759,False
Boreas-Fenix,391,0.06811,True
Caelum-Dawn,391,0.08005,True
Caelum-Elysium,391,0.24489,False
Caelum-Fenix,391,0.19437,False
Dawn-Elysium,391,0.02474,False
Dawn-Fenix,391,0.01776,True
Elysium-Fenix,391,0.00278,False
Aegis-Boreas,392,0.03494,False
Aegis-Dawn,392,0.01398,False
Aegis-Elysium,392,0.13886,False
Boreas-Dawn,392,0.05754,False
Boreas-Elysium,392,0.02368,False
Boreas-Fenix,392,0.06103,False
Caelum-Dawn,392,0.16954,False
Caelum-Elysium,392,0.13611,False
Caelum-Fenix,392,0.04117,False
Dawn-Elysium,392,0.07599,False
Dawn-Fenix,392,0.11988,False
Elysium-Fenix,392,0.12729,False
Aegis-Boreas,393,0.10956,True
Aegis-Dawn,393,0.04636,False
Aegis-Elysium,393,0.09979,False
Boreas-Dawn,393,0.21277,False
Boreas-Elysium,393,0.142,False
Boreas-Fenix,393,0.01441,False
Caelum-Dawn,393,0.01223,False
Caelum-Elysium,393,0.0561,False
Caelum-Fenix,393,0.07179,False
Dawn-Elysium,393,0.10081,True
Dawn-Fenix,393,0.07764,False
Elysium-Fenix,393,0.05654,False
Aegis-Boreas,394,0.22476,True
Aegis-Dawn,394,0.05757,False
Aegis-Elysium,394,0.0008,True
Boreas-Dawn,394,0.08807,False
Boreas-Elysium,394,0.00719,False
Boreas-Fenix,394,0.13209,False
Caelum-Dawn,394,0.02892,False
Caelum-Elysium,394,0.01151,False
Caelum-Fenix,394,0.02501,False
Dawn-Elysium,394,0.28507,False
Dawn-Fenix,394,0.07433,False
Elysium-Fenix,394,,False
Aegis-Boreas,395,0.01457,False
Aegis-Dawn,395,0.26552,False
Aegis-Elysium,395,0.07713,False
Boreas-Dawn,395,0.215,False
Boreas-Elysium,395,0.04712,False
Boreas-Fenix,395,0.01901,False
Caelum-Dawn,395,0.01387,False
Caelum-Elysium,395,0.1176,False
Caelum-Fenix,395,0.00417,True
Dawn-Elysium,395,0.09212,False
Dawn-Fenix,395,0.01255,False
Elysium-Fenix,395,0.12133,False
Aegis-Boreas,396,0.01732,False
Aegis-Dawn,396,0.14287,False
Aegis-Elysium,396,0.01904,False
Boreas-Dawn,396,0.04395,False
Boreas-Elysium,396,0.09732,False
Boreas-Fenix,396,0.02942,False
Caelum-Dawn,396,0.09801,False
Caelum-Elysium,396,0.38361,False
Caelum-Fenix,396,0.02598,False
Dawn-Elysium,396,0.0298,False
Dawn-Fenix,396,,True
Elysium-Fenix,396,0.08448,False
Aegis-Boreas,397,0.02808,False
Aegis-Dawn,397,0.11527,False
Aegis-Elysium,397,0.02704,False
Boreas-Dawn,397,0.11795,False
Boreas-Elysium,397,0.14936,True
Boreas-Fenix,397,0.00453,False
Caelum-Dawn,397,,False
Caelum-Elysium,397,0.00646,False
Caelum-Fenix,397,0.08517,False
Dawn-Elysium,397,0.02348,False
Dawn-Fenix,397,0.03067,False
Elysium-Fenix,397,0.17469,False
Aegis-Boreas,398,0.06222,False
Aegis-Dawn,398,0.0618,False
Aegis-Elysium,398,0.02737,False
Boreas-Dawn,398,0.04974,False
Boreas-Elysium,398,0.01886,True
Boreas-Fenix,398,0.13355,False
Caelum-Dawn,398,0.07295,False
Caelum-Elysium,398,0.22576,False
Caelum-Fenix,398,0.05925,False
Dawn-Elysium,398,0.10451,False
Dawn-Fenix,398,0.15662,False
Elysium-Fenix,398,0.02738,False
Aegis-Boreas,399,0.20985,False
Aegis-Dawn,399,0.09659,False
Aegis-Elysium,399,0.05135,False
Boreas-Dawn,399,0.02718,False
Boreas-Elysium,399,0.03605,False
Boreas-Fenix,399,0.05732,False
Caelum-Dawn,399,0.1782,False
Caelum-Elysium,399,0.0297,False
Caelum-Fenix,399,0.03061,False
Dawn-Elysium,399,0.04575,False
Dawn-Fenix,399,0.11436,False
Elysium-Fenix,399,0.12304,False
Aegis-Boreas,400,0.0547,False
Aegis-Dawn,400,0.06449,False
Aegis-Elysium,400,0.04137,False
Boreas-Dawn,400,0.01753,False
Boreas-Elysium,400,0.14919,False
Boreas-Fenix,400,0.05181,False
Caelum-Dawn,400,0.0232,False
Caelum-Elysium,400,0.05122,False
Caelum-Fenix,400,0.03786,False
Dawn-Elysium,400,0.01674,False
Dawn-Fenix,400,,False
Elysium-Fenix,400,0.4622,False
Aegis-Boreas,401,0.11984,False
Aegis-Dawn,401,0.02406,False
Aegis-Elysium,401,0.22598,False
Boreas-Dawn,401,0.0045,False
Boreas-Elysium,401,0.15746,False
Boreas-Fenix,401,0.08735,False
Caelum-Dawn,401,0.20441,True
Caelum-Elysium,401,0.06863,False
Caelum-Fenix,401,0.01825,False
Dawn-Elysium,401,0.03824,False
Dawn-Fenix,401,0.01926,False
Elysium-Fenix,401,0.03202,False
Aegis-Boreas,402,0.05869,False
Aegis-Dawn,402,0.12838,False
Aegis-Elysium,402,0.12017,False
Boreas-Dawn,402,0.03071,False
Boreas-Elysium,402,0.10824,False
Boreas-Fenix,402,0.20344,False
Caelum-Dawn,402,0.04259,False
Caelum-Elysium,402,0.04113,False
Caelum-Fenix,402,0.07434,False
Dawn-Elysium,402,0.00852,True
Dawn-Fenix,402,0.13406,False
Elysium-Fenix,402,0.04974,False
Aegis-Boreas,403,0.04433,False
Aegis-Dawn,403,0.37907,True
Aegis-Elysium,403,0.05364,False
Boreas-Dawn,403,0.0162,False
Boreas-Elysium,403,0.09784,False
Boreas-Fenix,403,0.0084,False
Caelum-Dawn,403,0.08375,False
Caelum-Elysium,403,0.05563,False
Caelum-Fenix,403,0.0242,False
Dawn-Elysium,403,0.0391,False
Dawn-Fenix,403,0.14857,False
Elysium-Fenix,403,,False
Aegis-Boreas,404,0.0804,False
Aegis-Dawn,404,0.08923,False
Aegis-Elysium,404,0.1191,False
Boreas-Dawn,404,0.09877,False
Boreas-Elysium,404,0.05434,False
Boreas-Fenix,404,0.15039,False
Caelum-Dawn,404,0.00948,False
Caelum-Elysium,404,0.19442,False
Caelum-Fenix,404,0.02537,False
Dawn-Elysium,404,0.01427,False
Dawn-Fenix,404,0.03789,False
Elysium-Fenix,404,0.12635,False
Aegis-Boreas,405,0.03262,False
Aegis-Dawn,405,0.00212,False
Aegis-Elysium,405,0.03898,False
Boreas-Dawn,405,0.13346,False
Boreas-Elysium,405,0.01569,False
Boreas-Fenix,405,0.13806,False
Caelum-Dawn,405,0.05986,False
Caelum-Elysium,405,0.20764,False
Caelum-Fenix,405,,False
Dawn-Elysium,405,0.0962,False
Dawn-Fenix,405,0.01311,False
Elysium-Fenix,405,0.21908,False
Aegis-Boreas,406,0.08139,False
Aegis-Dawn,406,0.12674,True
Aegis-Elysium,406,0.02945,False
Boreas-Dawn,406,0.12833,False
Boreas-Elysium,406,0.09947,False
Boreas-Fenix,406,0.05071,False
Caelum-Dawn,406,0.11673,False
Caelum-Elysium,406,0.09485,False
Caelum-Fenix,406,0.07044,False
Dawn-Elysium,406,0.11197,False
Dawn-Fenix,406,0.0734,False
Elysium-Fenix,406,0.01651,False
Aegis-Boreas,407,0.00892,False
Aegis-Dawn,407,0.15686,False
Aegis-Elysium,407,0.12843,True
Boreas-Dawn,407,0.05113,False
Boreas-Elysium,407,0.1421,False
Boreas-Fenix,407,0.00594,False
Caelum-Dawn,407,0.07498,False
Caelum-Elysium,407,0.09199,True
Caelum-Fenix,407,0.03161,False
Dawn-Elysium,407,0.0423,False
Dawn-Fenix,407,0.11038,False
Elysium-Fenix,407,0.15536,False
Aegis-Boreas,408,0.01328,False
Aegis-Dawn,408,0.03098,False
Aegis-Elysium,408,0.12174,False
Boreas-Dawn,408,0.03918,True
Boreas-Elysium,408,0.22032,False
Boreas-Fenix,408,0.03454,False
Caelum-Dawn,408,0.09881,False
Caelum-Elysium,408,,False
Caelum-Fenix,408,0.17806,False
Dawn-Elysium,408,0.13527,True
Dawn-Fenix,408,,False
Elysium-Fenix,408,0.02397,False
Aegis-Boreas,409,0.11104,False
Aegis-Dawn,409,0.00774,False
Aegis-Elysium,409,0.04178,False
Boreas-Dawn,409,0.07348,False
Boreas-Elysium,409,0.01939,False
Boreas-Fenix,409,,False
Caelum-Dawn,409,0.04532,False
Caelum-Elysium,409,0.09044,False
Caelum-Fenix,409,0.24828,False
Dawn-Elysium,409,0.20837,False
Dawn-Fenix,409,0.03775,False
Elysium-Fenix,409,0.0387,False
Aegis-Boreas,410,0.07792,False
Aegis-Dawn,410,0.03491,False
Aegis-Elysium,410,0.02412,False
Boreas-Dawn,410,0.09338,False
Boreas-Elysium,410,0.0296,False
Boreas-Fenix,410,0.15559,False
Caelum-Dawn,410,0.00574,False
Caelum-Elysium,410,0.03563,False
Caelum-Fenix,410,0.05401,False
Dawn-Elysium,410,0.12612,False
Dawn-Fenix,410,0.14275,False
Elysium-Fenix,410,0.22022,False
Aegis-Boreas,411,0.03943,False
Aegis-Dawn,411,,False
Aegis-Elysium,411,0.20168,False
Boreas-Dawn,411,0.03161,False
Boreas-Elysium,411,0.06993,False
Boreas-Fenix,411,0.12628,False
Caelum-Dawn,411,0.0056,False
Caelum-Elysium,411,0.05566,False
Caelum-Fenix,411,0.15276,False
Dawn-Elysium,411,0.15819,True
Dawn-Fenix,411,0.09559,False
Elysium-Fenix,411,0.02005,False
Aegis-Boreas,412,0.01574,False
Aegis-Dawn,412,0.00196,False
Aegis-Elysium,412,0.04503,False
Boreas-Dawn,412,0.03355,False
Boreas-Elysium,412,0.01616,False
Boreas-Fenix,412,0.05903,False
Caelum-Dawn,412,0.43848,False
Caelum-Elysium,412,0.0305,False
Caelum-Fenix,412,0.02337,False
Dawn-Elysium,412,0.12963,False
Dawn-Fenix,412,0.17084,False
Elysium-Fenix,412,0.0357,False
Aegis-Boreas,413,0.09343,False
Aegis-Dawn,413,0.11495,False
Aegis-Elysium,413,0.00154,False
Boreas-Dawn,413,0.00709,False
Boreas-Elysium,413,0.04107,False
Boreas-Fenix,413,0.13821,False
Caelum-Dawn,413,0.05772,False
Caelum-Elysium,413,0.19851,False
Caelum-Fenix,413,0.13422,False
Dawn-Elysium,413,0.00333,False
Dawn-Fenix,413,0.03732,False
Elysium-Fenix,413,0.1726,False
Aegis-Boreas,414,0.08627,False
Aegis-Dawn,414,0.03266,False
Aegis-Elysium,414,0.16423,True
Boreas-Dawn,414,0.14793,False
Boreas-Elysium,414,0.0033,False
Boreas-Fenix,414,0.0275,False
Caelum-Dawn,414,,False
Caelum-Elysium,414,0.13281,False
Caelum-Fenix,414,0.17474,False
Dawn-Elysium,414,,False
Dawn-Fenix,414,0.01103,False
Elysium-Fenix,414,0.02481,False
Aegis-Boreas,415,0.00934,False
Aegis-Dawn,415,0.2801,True
Aegis-Elysium,415,0.06708,False
Boreas-Dawn,415,0.01576,False
Boreas-Elysium,415,0.12771,False
Boreas-Fenix,415,0.02447,False
Caelum-Dawn,415,0.16642,False
Caelum-Elysium,415,0.02592,False
Caelum-Fenix,415,0.10729,False
Dawn-Elysium,415,0.01479,False
Dawn-Fenix,415,0.02498,False
Elysium-Fenix,415,0.13614,True
Aegis-Boreas,416,0.14367,False
Aegis-Dawn,416,0.02144,True
Aegis-Elysium,416,0.01251,False
Boreas-Dawn,416,0.01717,False
Boreas-Elysium,416,0.01242,False
Boreas-Fenix,416,0.00675,False
Caelum-Dawn,416,0.03276,False
Caelum-Elysium,416,0.04064,False
Caelum-Fenix,416,0.20974,False
Dawn-Elysium,416,0.15325,False
Dawn-Fenix,416,0.30043,False
Elysium-Fenix,416,0.04921,True
Aegis-Boreas,417,0.02388,False
Aegis-Dawn,417,0.04936,False
Aegis-Elysium,417,0.00152,False
Boreas-Dawn,417,0.02762,False
Boreas-Elysium,417,0.03053,False
Boreas-Fenix,417,0.17258,False
Caelum-Dawn,417,0.12932,False
Caelum-Elysium,417,0.0068,False
Caelum-Fenix,417,0.28077,False
Dawn-Elysium,417,0.00118,False
Dawn-Fenix,417,0.18089,False
Elysium-Fenix,417,,False
Aegis-Boreas,418,0.44522,False
Aegis-Dawn,418,0.0537,False
Aegis-Elysium,418,0.15338,False
Boreas-Dawn,418,0.10672,False
Boreas-Elysium,418,0.00527,False
Boreas-Fenix,418,0.01324,False
Caelum-Dawn,418,,False
Caelum-Elysium,418,0.04184,False
Caelum-Fenix,418,0.02546,False
Dawn-Elysium,418,0.10562,False
Dawn-Fenix,418,0.00869,False
Elysium-Fenix,418,0.02525,False
Aegis-Boreas,419,0.08748,False
Aegis-Dawn,419,0.08329,False
Aegis-Elysium,419,0.06308,False
Boreas-Dawn,419,,False
Boreas-Elysium,419,0.02823,False
Boreas-Fenix,419,,False
Caelum-Dawn,419,0.07399,False
Caelum-Elysium,419,0.17522,False
Caelum-Fenix,419,0.27035,False
Dawn-Elysium,419,0.06083,False
Dawn-Fenix,419,0.0058,False
Elysium-Fenix,419,0.02195,False
Aegis-Boreas,420,0.06656,False
Aegis-Dawn,420,0.05124,False
Aegis-Elysium,420,,False
Boreas-Dawn,420,0.02322,False
Boreas-Elysium,420,0.13461,True
Boreas-Fenix,420,0.03839,False
Caelum-Dawn,420,0.05771,False
Caelum-Elysium,420,0.20992,False
Caelum-Fenix,420,0.07121,False
Dawn-Elysium,420,0.00938,False
Dawn-Fenix,420,0.17573,False
Elysium-Fenix,420,0.05492,False
Aegis-Boreas,421,0.09724,False
Aegis-Dawn,421,0.18214,False
Aegis-Elysium,421,0.01047,False
Boreas-Dawn,421,0.01009,False
Boreas-Elysium,421,0.03659,True
Boreas-Fenix,421,0.04421,False
Caelum-Dawn,421,0.13998,False
Caelum-Elysium,421,0.08647,False
Caelum-Fenix,421,0.20955,False
Dawn-Elysium,421,0.02833,False
Dawn-Fenix,421,0.13058,False
Elysium-Fenix,421,0.02435,False
Aegis-Boreas,422,0.04305,False
Aegis-Dawn,422,0.0014,False
Aegis-Elysium,422,0.17213,False
Boreas-Dawn,422,0.01091,False
Boreas-Elysium,422,0.08889,False
Boreas-Fenix,422,0.04496,False
Caelum-Dawn,422,0.00253,False
Caelum-Elysium,422,0.00393,False
Caelum-Fenix,422,0.15151,False
Dawn-Elysium,422,0.23836,False
Dawn-Fenix,422,0.0448,False
Elysium-Fenix,422,0.19753,False
Aegis-Boreas,423,0.0414,False
Aegis-Dawn,423,0.03335,False
Aegis-Elysium,423,0.04397,False
Boreas-Dawn,423,0.09869,False
Boreas-Elysium,423,0.15687,False
Boreas-Fenix,423,0.17487,False
Caelum-Dawn,423,0.09035,True
Caelum-Elysium,423,0.04419,False
Caelum-Fenix,423,0.02196,False
Dawn-Elysium,423,0.05226,False
Dawn-Fenix,423,0.07759,False
Elysium-Fenix,423,0.16449,False
Aegis-Boreas,424,0.05985,False
Aegis-Dawn,424,0.1496,False
Aegis-Elysium,424,0.0663,False
Boreas-Dawn,424,0.08287,False
Boreas-Elysium,424,0.05932,False
Boreas-Fenix,424,0.13959,False
Caelum-Dawn,424,0.2115,False
Caelum-Elysium,424,0.00296,False
Caelum-Fenix,424,0.06291,False
Dawn-Elysium,424,,False
Dawn-Fenix,424,0.0544,False
Elysium-Fenix,424,0.10918,False
Aegis-Boreas,425,0.0495,False
Aegis-Dawn,425,0.04059,False
Aegis-Elysium,425,0.04971,False
Boreas-Dawn,425,0.21172,False
Boreas-Elysium,425,0.11948,False
Boreas-Fenix,425,0.21647,False
Caelum-Dawn,425,0.00698,False
Caelum-Elysium,425,0.04514,False
Caelum-Fenix,425,0.03261,False
Dawn-Elysium,425,0.19241,False
Dawn-Fenix,425,0.01891,False
Elysium-Fenix,425,0.01649,False
Aegis-Boreas,426,0.05335,True
Aegis-Dawn,426,0.01607,True
Aegis-Elysium,426,,False
Boreas-Dawn,426,0.12171,False
Boreas-Elysium,426,0.07122,False
Boreas-Fenix,426,0.10111,False
Caelum-Dawn,426,0.16767,False
Caelum-Elysium,426,0.15494,True
Caelum-Fenix,426,0.00989,True
Dawn-Elysium,426,,False
Dawn-Fenix,426,0.22162,True
Elysium-Fenix,426,0.04282,False
Aegis-Boreas,427,,False
Aegis-Dawn,427,,False
Aegis-Elysium,427,0.15913,True
Boreas-Dawn,427,0.19464,True
Boreas-Elysium,427,0.06119,False
Boreas-Fenix,427,0.05397,False
Caelum-Dawn,427,0.09888,False
Caelum-Elysium,427,0.08724,False
Caelum-Fenix,427,0.0134,False
Dawn-Elysium,427,0.05946,False
Dawn-Fenix,427,0.19962,False
Elysium-Fenix,427,0.00115,False
Aegis-Boreas,428,0.10329,False
Aegis-Dawn,428,0.13363,False
Aegis-Elysium,428,0.11072,False
Boreas-Dawn,428,0.05584,False
Boreas-Elysium,428,0.06542,False
Boreas-Fenix,428,0.17178,False
Caelum-Dawn,428,,False
Caelum-Elysium,428,0.05471,False
Caelum-Fenix,428,0.01558,False
Dawn-Elysium,428,0.14776,False
Dawn-Fenix,428,0.01962,False
Elysium-Fenix,428,0.0508,True
Aegis-Boreas,429,0.21236,False
Aegis-Dawn,429,0.0186,True
Aegis-Elysium,429,0.00225,False
Boreas-Dawn,429,0.00666,True
Boreas-Elysium,429,0.00202,False
Boreas-Fenix,429,,False
Caelum-Dawn,429,0.09224,False
Caelum-Elysium,429,0.0468,False
Caelum-Fenix,429,0.08288,False
Dawn-Elysium,429,0.04218,False
Dawn-Fenix,429,0.14729,False
Elysium-Fenix,429,0.03634,False
Aegis-Boreas,430,0.18086,False
Aegis-Dawn,430,0.16505,False
Aegis-Elysium,430,0.00875,False
Boreas-Dawn,430,0.06081,True
Boreas-Elysium,430,,False
Boreas-Fenix,430,0.05749,False
Caelum-Dawn,430,0.10049,False
Caelum-Elysium,430,0.14107,False
Caelum-Fenix,430,0.04207,False
Dawn-Elysium,430,0.13205,False
Dawn-Fenix,430,0.04091,False
Elysium-Fenix,430,0.02139,False
Aegis-Boreas,431,,False
Aegis-Dawn,431,0.11827,False
Aegis-Elysium,431,0.00668,False
Boreas-Dawn,431,0.06785,False
Boreas-Elysium,431,0.22532,False
Boreas-Fenix,431,0.09181,False
Caelum-Dawn,431,0.00925,False
Caelum-Elysium,431,0.00745,False
Caelum-Fenix,431,0.02464,False
Dawn-Elysium,431,0.31777,True
Dawn-Fenix,431,0.05728,False
Elysium-Fenix,431,0.05572,False
Aegis-Boreas,432,0.03398,False
Aegis-Dawn,432,0.03206,False
Aegis-Elysium,432,0.12597,False
Boreas-Dawn,432,0.05814,False
Boreas-Elysium,432,0.01356,False
Boreas-Fenix,432,0.00631,False
Caelum-Dawn,432,0.43287,False
Caelum-Elysium,432,0.11779,False
Caelum-Fenix,432,0.1206,False
Dawn-Elysium,432,0.01761,False
Dawn-Fenix,432,0.03315,False
Elysium-Fenix,432,0.00795,False
Aegis-Boreas,433,0.10201,False
Aegis-Dawn,433,0.03686,False
Aegis-Elysium,433,0.11559,False
Boreas-Dawn,433,0.12826,False
Boreas-Elysium,433,0.01868,True
Boreas-Fenix,433,0.20467,True
Caelum-Dawn,433,0.06998,False
Caelum-Elysium,433,0.00977,False
Caelum-Fenix,433,0.10603,False
Dawn-Elysium,433,0.1074,False
Dawn-Fenix,433,0.03948,False
Elysium-Fenix,433,0.06125,False
Aegis-Boreas,434,0.02985,False
Aegis-Dawn,434,0.07357,False
Aegis-Elysium,434,0.04991,False
Boreas-Dawn,434,0.01527,False
Boreas-Elysium,434,0.05521,False
Boreas-Fenix,434,0.00272,False
Caelum-Dawn,434,0.22204,False
Caelum-Elysium,434,0.02494,False
Caelum-Fenix,434,0.20443,False
Dawn-Elysium,434,0.16682,False
Dawn-Fenix,434,0.02907,False
Elysium-Fenix,434,0.12617,False
Aegis-Boreas,435,0.11173,True
Aegis-Dawn,435,0.13541,False
Aegis-Elysium,435,0.0824,False
Boreas-Dawn,435,0.00264,False
Boreas-Elysium,435,0.01753,False
Boreas-Fenix,435,0.10659,False
Caelum-Dawn,435,0.03526,False
Caelum-Elysium,435,0.01993,False
Caelum-Fenix,435,0.00333,False
Dawn-Elysium,435,0.2333,True
Dawn-Fenix,435,0.02338,True
Elysium-Fenix,435,0.22851,False
Aegis-Boreas,436,0.06851,False
Aegis-Dawn,436,0.07436,False
Aegis-Elysium,436,0.21361,False
Boreas-Dawn,436,0.20843,False
Boreas-Elysium,436,0.11551,False
Boreas-Fenix,436,0.0202,False
Caelum-Dawn,436,0.02259,False
Caelum-Elysium,436,0.02706,False
Caelum-Fenix,436,0.18792,False
Dawn-Elysium,436,0.03476,False
Dawn-Fenix,436,0.00405,False
Elysium-Fenix,436,0.023,False
Aegis-Boreas,437,0.02383,False
Aegis-Dawn,437,0.12522,False
Aegis-Elysium,437,0.11949,False
Boreas-Dawn,437,0.13432,False
Boreas-Elysium,437,0.04764,False
Boreas-Fenix,437,0.00306,False
Caelum-Dawn,437,0.02452,False
Caelum-Elysium,437,0.00745,False
